"Fath_t1.p1","Fath_t1.p2","Fath_t1.p3","Fath_t2.p1","Fath_t2.p2","Fath_t2.p3","Fath_t3.p1","Fath_t3.p2","Fath_t3.p3","Moth_t1.p1","Moth_t1.p2","Moth_t1.p3","Moth_t2.p1","Moth_t2.p2","Moth_t2.p3","Moth_t3.p1","Moth_t3.p2","Moth_t3.p3"
3.49466666666667,3.88666666666667,4.202,3.502,3.62433333333333,4.0725,2.89933333333333,3.45666666666667,3.487,2.378,2.94166666666667,3.003,1.63433333333333,2.82333333333333,2.57,0.865,1.47833333333333,1.8085
2.591,2.07433333333333,3.126,2.80733333333333,2.70733333333333,3.8065,2.324,2.882,3.274,2.63366666666667,2.57333333333333,2.4255,2.777,2.68866666666667,3.129,3.018,3.25733333333333,3.5795
2.15133333333333,2.85833333333333,2.48,2.24566666666667,2.38966666666667,2.9685,3.18,3.28333333333333,3.272,2.91733333333333,3.52466666666667,3.6555,2.08866666666667,2.257,3.068,1.76933333333333,2.35933333333333,2.4515
1.98,2.932,2.3355,1.785,2.85166666666667,2.804,2.829,2.31666666666667,2.9095,3.14966666666667,3.07166666666667,3.136,3.20066666666667,3.92433333333333,3.4815,3.47266666666667,3.657,4.1675
1.89333333333333,2.33466666666667,2.872,2.118,2.11633333333333,2.4945,2.31266666666667,1.63133333333333,1.925,2.50366666666667,2.44966666666667,2.466,2.65066666666667,2.70366666666667,2.9955,3.17433333333333,3.571,3.8875
2.15333333333333,2.14966666666667,2.6705,2.49666666666667,2.57866666666667,2.664,2.567,2.83,3.11,2.71266666666667,2.99066666666667,2.854,2.82666666666667,2.541,3.03,2.80233333333333,2.753,3.102
1.93166666666667,2.703,2.854,1.88833333333333,2.704,2.9575,1.76466666666667,2.323,2.517,2.38333333333333,1.702,2.0415,2.314,2.19766666666667,1.864,2.62466666666667,2.41666666666667,2.6465
2.25733333333333,2.166,2.085,2.34266666666667,2.61966666666667,2.7475,2.396,2.41366666666667,2.323,2.76833333333333,3.13133333333333,3.204,2.41833333333333,3.20433333333333,3.118,2.74733333333333,3.18466666666667,3.3675
2.758,3.093,2.617,2.37866666666667,3.04666666666667,3.2855,2.42333333333333,3.54333333333333,3.113,3.221,3.36033333333333,2.487,2.92766666666667,2.662,3.033,3.02866666666667,3.13033333333333,2.775
2.80933333333333,2.00366666666667,2.7625,2.87066666666667,2.69433333333333,3.044,3.39,2.53933333333333,2.902,3.27466666666667,2.76233333333333,3.1735,2.17033333333333,2.85666666666667,2.639,1.529,2.67433333333333,2.9015
2.68566666666667,3.16566666666667,2.868,2.21966666666667,3.544,3.2735,2.476,2.858,3.357,2.609,2.80033333333333,2.553,2.56633333333333,2.53633333333333,3.0615,2.92266666666667,3.226,2.7485
3.90666666666667,4.20033333333333,3.796,3.27133333333333,3.47266666666667,3.6715,3.683,4.00733333333333,3.77,2.792,3.26966666666667,3.5175,3.141,3.32333333333333,3.789,2.87933333333333,3.04933333333333,2.7535
1.209,2.36466666666667,2.974,1.525,2.25533333333333,2.561,1.69466666666667,2.024,2.509,2.86333333333333,3.13966666666667,3.196,2.07033333333333,2.01833333333333,1.7605,2.41433333333333,3.23533333333333,2.5825
3.71,3.35033333333333,2.867,3.08433333333333,3.08566666666667,3.0795,3.11333333333333,3.06166666666667,3.3255,3.243,3.774,3.5405,3.20366666666667,3.46233333333333,3.5925,2.246,3.31866666666667,1.798
2.404,2.917,2.7245,2.459,3.02966666666667,2.768,2.68066666666667,3.31833333333333,3.415,2.995,2.84,3.5105,3.10233333333333,3.00333333333333,2.913,2.17866666666667,2.34766666666667,2.261
2.18666666666667,2.60733333333333,2.9485,1.65966666666667,2.177,2.127,1.682,2.65633333333333,2.4405,2.00166666666667,2.51666666666667,2.9095,1.72066666666667,1.97333333333333,2.6365,1.856,2.59366666666667,2.928
2.50833333333333,2.77733333333333,2.901,2.43166666666667,2.714,2.9485,2.30866666666667,2.51733333333333,2.6315,2.97266666666667,3.723,2.8725,2.973,3.29366666666667,2.6335,3.45866666666667,3.997,3.5685
2.50833333333333,1.85866666666667,3.1635,2.688,2.12666666666667,2.6605,3.22866666666667,2.55833333333333,3.504,2.808,2.141,2.7615,2.54666666666667,3.06933333333333,2.51,1.985,2.20366666666667,2.4405
2.93966666666667,3.02533333333333,4.357,3.008,3.50133333333333,4.1575,3.53066666666667,4.05833333333333,3.53,2.91433333333333,2.786,2.763,3.67233333333333,2.981,3.223,3.75833333333333,2.72266666666667,3.691
2.58233333333333,3.23266666666667,2.699,3.08233333333333,2.97533333333333,3.295,2.97333333333333,3.14133333333333,2.853,1.34533333333333,2.325,2.224,2.04133333333333,2.58666666666667,2.711,2.03333333333333,1.925,2.877
2.05866666666667,2.91666666666667,2.964,2.643,3.10766666666667,3.6325,2.82533333333333,2.65866666666667,2.9615,1.976,2.044,2.516,2.87266666666667,2.70766666666667,3.6405,2.45333333333333,2.15966666666667,3.8855
2.46833333333333,2.40066666666667,3.084,2.37866666666667,2.14233333333333,2.6505,3.31533333333333,3.337,2.995,2.61733333333333,3.34466666666667,3.1015,3.27,3.90033333333333,3.696,3.24433333333333,3.74333333333333,3.441
1.92333333333333,2.465,2.905,2.157,2.71366666666667,2.9175,2.55033333333333,3.44766666666667,3.048,3.48066666666667,3.881,4.1095,3.23733333333333,3.804,3.6815,2.82666666666667,3.29366666666667,4.16
2.183,2.32066666666667,1.9375,2.402,3.20366666666667,2.6405,3.04433333333333,3.503,2.9285,3.471,4.27233333333333,4.5145,4.029,3.65866666666667,4.2935,4.37933333333333,4.58133333333333,4.785
2.299,2.632,2.186,1.959,2.13166666666667,2.3295,2.824,2.27266666666667,3.4775,2.15066666666667,2.32833333333333,2.268,1.833,2.337,2.553,2.22833333333333,2.768,2.1585
2.459,3.23033333333333,3.18,2.67733333333333,3.016,3.4995,2.393,3.113,3.4845,3.06133333333333,3.45166666666667,3.7505,3.23366666666667,4.14333333333333,3.6955,3.17566666666667,2.52333333333333,2.8305
1.84466666666667,2.37533333333333,1.6335,2.118,2.37733333333333,2.1685,3.233,3.432,2.7975,2.93,3.329,3.162,2.62866666666667,3.069,2.633,2.514,2.91033333333333,2.0985
3.29,2.994,3.5745,2.97666666666667,3.363,3.383,2.999,3.51,3.5495,2.572,3.47533333333333,3.1275,2.826,3.21,3.0855,2.52133333333333,2.99233333333333,2.3745
2.70133333333333,2.99233333333333,3.144,3.13133333333333,3.621,3.8895,2.66866666666667,3.36666666666667,3.636,3.33966666666667,3.597,4.2105,2.966,3.24966666666667,4.0165,2.77933333333333,2.75666666666667,3.433
2.78233333333333,3.20966666666667,3.7285,2.59233333333333,3.019,3.319,3.20133333333333,3.90133333333333,3.3305,2.86333333333333,3.112,3.272,3.06166666666667,3.425,4.2685,3.29,3.12566666666667,4.037
2.99166666666667,2.576,2.806,2.877,2.52733333333333,2.911,2.91866666666667,2.532,3.15,3.21333333333333,3.00733333333333,3.427,2.43466666666667,2.828,2.794,1.95866666666667,2.54833333333333,1.859
2.515,3.18533333333333,3.212,2.895,3.34566666666667,3.2635,3.509,3.05033333333333,3.9545,2.60666666666667,2.80666666666667,2.7075,3.19666666666667,3.337,3.084,3.618,3.12633333333333,2.946
2.64333333333333,3.00466666666667,3.0225,2.63466666666667,3.105,3.2525,2.961,3.17766666666667,3.0205,3.42933333333333,2.921,3.196,3.652,2.76966666666667,3.9005,3.36466666666667,3.34166666666667,3.367
2.10566666666667,1.98166666666667,2.622,2.81433333333333,3.14866666666667,2.521,3.21133333333333,2.57733333333333,3.2875,2.593,3.09766666666667,3.3545,3.3,3.42733333333333,2.9165,2.68733333333333,2.69133333333333,3.315
2.997,3.57666666666667,3.65,2.20466666666667,3.07866666666667,2.6095,2.82866666666667,3.524,3.8505,2.45266666666667,3.39866666666667,3.673,2.12366666666667,2.634,2.904,2.67333333333333,2.871,2.7535
2.57933333333333,1.967,3.4495,2.73233333333333,3.17966666666667,3.2045,3.11866666666667,3.28433333333333,3.978,2.81833333333333,2.85533333333333,3.172,3.41266666666667,3.25333333333333,3.467,3.754,3.08766666666667,3.7195
2.58533333333333,2.05433333333333,2.8615,3.16733333333333,3.48733333333333,3.104,2.16833333333333,2.42733333333333,2.7305,2.94133333333333,3.04933333333333,3.5695,2.31,2.02766666666667,2.9615,2.09833333333333,2.73733333333333,2.6155
3.50966666666667,3.063,3.347,2.825,3.17566666666667,4.0665,2.39733333333333,3.02566666666667,3.2385,3.06833333333333,2.66366666666667,3.3215,2.39833333333333,2.388,2.6945,3.157,3.00933333333333,2.815
2.65066666666667,2.68566666666667,3.039,2.53533333333333,2.922,3.1515,3.17,3.07433333333333,3.105,2.67566666666667,2.744,2.728,2.90033333333333,2.881,3.4955,2.262,2.49266666666667,3.0155
2.80966666666667,3.31866666666667,2.557,3.01066666666667,3.03466666666667,3.445,2.80766666666667,3.45433333333333,3.233,4.12866666666667,3.88533333333333,4.2935,3.176,3.82966666666667,3.994,3.854,3.641,3.4045
3.75333333333333,3.88,4.3365,3.453,3.48933333333333,2.908,3.86333333333333,3.07533333333333,3.583,2.34766666666667,3.24733333333333,3.4755,3.07733333333333,3.20433333333333,2.8595,3.31566666666667,4.33366666666667,3.6985
2.47233333333333,2.13533333333333,2.408,2.43033333333333,2.17166666666667,2.7925,2.88566666666667,2.539,2.9835,2.712,2.71366666666667,2.4225,2.37766666666667,2.45066666666667,2.3835,2.793,2.98466666666667,2.58
2.11133333333333,2.34266666666667,2.615,1.88833333333333,2.87,2.691,2.90066666666667,2.68133333333333,2.8425,2.718,2.99033333333333,2.7895,2.118,2.843,3.072,2.671,2.91666666666667,3.5865
2.46266666666667,2.783,3.3125,2.62666666666667,2.859,3.021,2.365,2.58633333333333,1.9535,2.622,2.92433333333333,3.271,3.58033333333333,2.86833333333333,3.3445,3.92166666666667,3.551,2.9215
2.76833333333333,2.31333333333333,2.7395,2.79066666666667,2.721,1.8345,3.44133333333333,2.97133333333333,3.6215,2.27033333333333,2.57466666666667,3.122,2.29033333333333,2.78133333333333,3.0035,1.64533333333333,2.32533333333333,2.543
2.30666666666667,3.31666666666667,2.393,2.10533333333333,2.75666666666667,3.1315,3.106,3.4,3.9675,2.825,3.41433333333333,3.6215,2.545,2.572,3.396,2.73733333333333,2.54566666666667,3.3665
3.087,2.64966666666667,2.922,2.101,2.487,2.9485,2.85366666666667,2.94066666666667,3.236,1.71833333333333,2.734,2.5975,2.63666666666667,2.98366666666667,3.1295,2.50933333333333,2.71733333333333,2.668
2.30766666666667,2.179,2.504,1.65433333333333,1.87966666666667,1.599,2.53866666666667,2.30433333333333,2.4375,2.81766666666667,3.10866666666667,3.043,2.748,3.20666666666667,3.3055,3.13933333333333,3.66433333333333,3.091
2.69933333333333,2.851,3.688,1.94233333333333,2.921,2.8565,3.14966666666667,3.17666666666667,3.617,2.66166666666667,3.21866666666667,3.299,3.24366666666667,3.326,2.674,2.27133333333333,2.93233333333333,3.7905
1.93366666666667,2.39166666666667,2.7985,2.611,2.91166666666667,3.318,2.124,2.78266666666667,2.1465,3.65633333333333,3.56166666666667,3.696,3.48433333333333,4.02033333333333,3.712,3.097,3.11733333333333,3.336
2.75766666666667,2.60866666666667,3.338,1.867,3.19333333333333,2.646,2.312,2.933,3.2395,2.543,2.762,2.8685,3.06133333333333,3.192,3.6185,3.03666666666667,2.69433333333333,2.8715
2.85333333333333,3.31166666666667,2.433,2.60533333333333,2.97066666666667,2.8005,3.296,2.955,2.532,2.905,3.04566666666667,3.393,3.145,3.194,2.803,2.244,2.85833333333333,1.996
2.30166666666667,2.45666666666667,2.3165,2.24033333333333,3.05233333333333,2.429,2.75133333333333,3.601,3.259,2.213,2.66166666666667,3.2155,1.928,2.689,2.763,1.561,2.51233333333333,2.8235
2.33633333333333,2.91166666666667,2.253,3.09666666666667,3.43966666666667,3.8125,2.11,2.95866666666667,2.6925,3.637,3.12866666666667,3.7065,3.57333333333333,3.48833333333333,3.3795,2.95233333333333,2.86366666666667,3.523
2.26766666666667,2.716,2.241,2.428,2.85433333333333,2.427,3.068,2.99966666666667,2.1525,2.04,2.637,2.4295,2.85666666666667,3.56433333333333,2.9335,2.36266666666667,2.81866666666667,3.041
2.98066666666667,3.396,4.583,2.80766666666667,2.54833333333333,2.8325,3.39166666666667,2.87533333333333,3.7485,2.765,3.17133333333333,2.9325,2.868,3.54766666666667,2.567,3.26733333333333,3.19666666666667,3.1465
1.878,2.73266666666667,2.2635,2.28733333333333,3.458,2.8615,1.68566666666667,1.96433333333333,2.893,2.466,3.374,3.089,2.482,3.07833333333333,3.1515,3.31966666666667,3.152,3.815
1.77,1.59766666666667,2.654,2.21533333333333,2.47166666666667,1.959,1.79833333333333,1.89066666666667,2.1235,2.941,2.42966666666667,2.1365,2.81166666666667,2.36933333333333,2.4945,2.691,1.92833333333333,2.698
2.82133333333333,2.679,3.374,3.014,2.97,3.315,3.27533333333333,2.74733333333333,3.553,2.30066666666667,2.52833333333333,2.781,2.98933333333333,2.919,2.579,2.50466666666667,2.22866666666667,2.72
1.913,1.938,2.183,2.033,1.90866666666667,2.5145,1.994,2.49666666666667,2.647,3.652,4.29666666666667,3.817,2.64266666666667,2.96233333333333,2.5605,2.63366666666667,3.525,2.7655
2.60066666666667,2.38233333333333,2.7445,2.633,2.44066666666667,2.9845,1.96,2.541,2.477,2.46633333333333,2.83933333333333,2.447,2.57666666666667,2.393,2.793,2.98366666666667,3.237,2.7605
2.30966666666667,2.07633333333333,2.326,2.164,2.11066666666667,2.519,1.55233333333333,2.13466666666667,2.086,2.52066666666667,2.76533333333333,2.0665,2.87766666666667,2.50733333333333,2.372,2.85033333333333,3.60866666666667,2.8775
2.17633333333333,2.61633333333333,1.9505,2.28933333333333,2.09666666666667,2.322,1.61533333333333,1.786,1.727,2.839,3.21566666666667,2.7875,2.69833333333333,2.912,3.5835,2.76033333333333,3.17866666666667,3.4685
2.082,2.54066666666667,2.979,2.20666666666667,2.63533333333333,2.3275,2.91966666666667,2.73133333333333,2.6405,3.01533333333333,3.16233333333333,3.0345,2.50066666666667,3.34866666666667,3.059,2.69166666666667,3.76233333333333,3.1225
2.30733333333333,2.46233333333333,2.5405,2.46066666666667,2.611,2.066,3.35766666666667,2.771,2.6815,2.84766666666667,2.485,2.509,3.259,2.983,3.551,2.871,3.10333333333333,2.993
3.04266666666667,2.985,3.7085,3.084,3.878,4.3175,2.54766666666667,3.83533333333333,3.503,3.30133333333333,3.731,3.475,3.12766666666667,3.21766666666667,3.2395,3.02833333333333,2.72133333333333,2.5885
2.58,2.99633333333333,2.905,3.29566666666667,3.21466666666667,2.946,2.42433333333333,2.32666666666667,2.8575,2.22466666666667,3.136,2.358,2.39133333333333,2.97166666666667,2.1785,1.00766666666667,1.98433333333333,2.758
3.136,1.92666666666667,3.7385,2.29033333333333,2.56733333333333,3.6105,2.428,2.48433333333333,3.1015,2.61,3.02466666666667,2.7785,2.81366666666667,3.25866666666667,2.345,2.65833333333333,2.88266666666667,2.3255
2.029,2.12766666666667,2.3405,2.052,2.627,2.632,2.40733333333333,2.51933333333333,3.059,1.79666666666667,3.21133333333333,2.731,2.822,3.31833333333333,3.337,2.30033333333333,3.23466666666667,2.9165
2.40133333333333,2.60333333333333,3.4785,3.05166666666667,3.27866666666667,3.6855,2.402,2.84933333333333,3.162,1.624,2.63633333333333,3.519,1.92566666666667,2.51733333333333,2.5755,1.78133333333333,2.01666666666667,2.5505
2.12433333333333,1.99233333333333,2.355,2.70166666666667,3.10033333333333,3.325,2.63666666666667,3.25166666666667,3.2615,3.674,3.26233333333333,3.8575,3.15666666666667,3.62166666666667,3.201,3.683,3.92833333333333,4.0295
2.68166666666667,2.80566666666667,2.4375,2.88,2.522,2.985,2.63066666666667,3.01466666666667,2.6425,2.62566666666667,3.39833333333333,3.608,2.66533333333333,3.04233333333333,3.3745,2.35733333333333,3.41533333333333,3.908
2.57866666666667,2.18166666666667,2.788,2.86733333333333,2.22933333333333,2.678,2.29766666666667,1.663,2.3565,2.178,2.928,2.851,3.00866666666667,2.791,2.7445,1.83733333333333,2.35333333333333,2.2265
2.045,2.399,2.0225,2.62266666666667,2.52433333333333,2.9985,1.69833333333333,2.83566666666667,2.4095,2.54033333333333,3.47633333333333,3.347,2.42333333333333,3.41266666666667,3.552,3.003,3.029,3.3435
2.74133333333333,2.67566666666667,2.982,2.72666666666667,3.106,2.7995,3.512,3.506,3.24,2.536,2.799,3.2025,2.50666666666667,2.88666666666667,3.144,2.24566666666667,2.85366666666667,3.319
1.853,2.429,2.764,1.35666666666667,2.84933333333333,1.8165,2.69133333333333,2.804,3.0195,2.82966666666667,3.60466666666667,4.0635,2.984,3.26666666666667,3.271,3.05666666666667,3.95066666666667,2.8615
2.288,2.276,2.385,2.024,2.39766666666667,2.3935,1.68366666666667,2.639,2.4935,2.43966666666667,2.869,2.8725,2.61766666666667,2.861,3.1055,3.45066666666667,3.39233333333333,3.43
2.79466666666667,3.297,3.0265,2.299,2.706,2.5615,2.04933333333333,2.37633333333333,2.747,2.49966666666667,2.66666666666667,2.7815,2.143,2.609,2.4725,1.32366666666667,1.63133333333333,1.894
2.668,3.49533333333333,2.3165,3.29033333333333,3.70233333333333,3.8775,2.36066666666667,3.06466666666667,2.8375,2.412,3.34,2.707,3.50333333333333,3.32,3.2365,3.68866666666667,2.979,2.7915
3.039,3.434,2.87,2.672,2.645,3.1395,2.259,2.63633333333333,2.9685,2.26233333333333,2.47566666666667,2.3185,2.91333333333333,2.82266666666667,3.345,3.49766666666667,2.857,3.1605
1.97,3.33,2.9255,2.32366666666667,2.43533333333333,3.272,2.585,2.97833333333333,2.8265,2.823,3.20233333333333,2.814,3.461,3.13066666666667,2.777,3.09,2.99033333333333,2.609
2.28233333333333,2.99166666666667,3.3135,2.50233333333333,2.85966666666667,2.558,3.108,2.93933333333333,2.9825,2.549,3.219,2.976,3.02366666666667,2.82866666666667,2.659,2.77533333333333,3.47533333333333,3.045
3.30233333333333,3.793,2.831,3.79133333333333,3.518,2.9255,3.193,2.95066666666667,3.5405,2.66233333333333,3.80466666666667,3.083,2.281,3.13766666666667,3.7975,2.18766666666667,2.79433333333333,3.073
2.15033333333333,2.769,3.047,2.55866666666667,3.18766666666667,4.056,2.76566666666667,3.11333333333333,2.629,2.82766666666667,3.41866666666667,2.64,3.40533333333333,3.28466666666667,2.8445,4.097,3.958,3.761
2.45633333333333,2.75133333333333,2.8265,3.264,3.475,3.97,3.12733333333333,2.90666666666667,2.4215,3.27266666666667,3.07233333333333,3.671,3.73033333333333,3.48633333333333,3.414,3.31466666666667,3.89833333333333,3.74
2.10466666666667,3.15133333333333,2.167,2.595,2.878,3.243,2.70366666666667,3.711,3.4605,2.83166666666667,3.35833333333333,4.2405,2.93066666666667,2.74533333333333,3.026,2.82066666666667,2.70366666666667,3.0745
3.03533333333333,3.31233333333333,3.612,2.753,2.773,3.238,2.82033333333333,3.65166666666667,3.534,2.71866666666667,3.267,3.047,2.44333333333333,3.07,3.582,2.10833333333333,2.09633333333333,2.5985
2.62433333333333,3.137,3.0405,2.57766666666667,2.62933333333333,2.5615,2.54466666666667,2.53266666666667,2.6015,2.10866666666667,2.36933333333333,1.621,1.788,2.23933333333333,2.374,1.396,2.19033333333333,2.0645
2.14733333333333,2.28233333333333,2.462,2.482,2.857,2.7565,2.50266666666667,2.61166666666667,3.161,1.84633333333333,2.40066666666667,2.615,2.63533333333333,3.07633333333333,2.3935,2.88533333333333,3.163,3.074
2.18333333333333,2.30266666666667,2.874,2.221,2.946,3.051,2.74,3.083,2.6755,3.21666666666667,3.44666666666667,3.883,2.987,3.10733333333333,3.454,3.24966666666667,3.66466666666667,3.159
3.41466666666667,3.28433333333333,3.0595,3.231,3.25533333333333,3.221,3.29233333333333,2.42633333333333,3.277,4.075,3.82866666666667,4.434,3.52866666666667,3.46666666666667,4.2255,3.587,3.855,3.8245
3.08466666666667,2.97866666666667,2.9495,2.64233333333333,2.57133333333333,2.899,2.45833333333333,2.79366666666667,2.297,3.07833333333333,2.86233333333333,2.504,2.18766666666667,2.32066666666667,2.2465,2.89766666666667,3.17266666666667,1.954
2.91066666666667,3.175,2.5205,2.982,2.947,3.24,2.63733333333333,2.80933333333333,2.7245,2.90433333333333,3.19033333333333,2.882,3.15933333333333,3.79733333333333,2.9375,2.97633333333333,3.20933333333333,2.31
2.50733333333333,2.899,3.1,2.244,2.819,3.049,2.95566666666667,2.84533333333333,3.2045,3.24133333333333,3.28733333333333,4.288,2.06666666666667,2.557,3.386,1.96666666666667,2.58666666666667,2.86
2.32933333333333,2.49033333333333,2.3445,2.45333333333333,2.54366666666667,2.877,2.64233333333333,2.522,3.208,2.19966666666667,3.19133333333333,2.6045,2.44666666666667,2.24166666666667,2.572,2.71633333333333,2.457,2.754
1.585,2.035,1.633,1.58233333333333,1.27766666666667,2.326,2.18666666666667,2.19333333333333,2.2855,2.60966666666667,2.79066666666667,2.7785,2.755,2.446,3.051,2.675,3.38066666666667,3.0335
2.56533333333333,3.09833333333333,3.4785,2.59333333333333,3.31733333333333,3.6795,1.89633333333333,2.70333333333333,2.818,2.71233333333333,2.88966666666667,3.6855,2.88266666666667,3.35666666666667,2.9325,2.645,2.98466666666667,2.944
2.08733333333333,2.17166666666667,2.668,2.20933333333333,3.04333333333333,3.1,2.22733333333333,2.95766666666667,3.1795,3.09133333333333,3.571,3.7325,2.969,3.743,2.704,3.339,3.81166666666667,2.929
1.83233333333333,2.43033333333333,2.8705,2.506,2.449,2.3385,2.95066666666667,2.691,2.337,2.99033333333333,2.80933333333333,2.6795,2.495,2.58833333333333,2.3835,1.98366666666667,2.67766666666667,2.4465
1.75,2.748,2.1875,2.34333333333333,3.133,2.724,2.94933333333333,3.23466666666667,3.4555,2.80366666666667,2.51,2.818,2.91966666666667,2.89966666666667,2.9715,3.013,2.55866666666667,2.352
2.76233333333333,2.33466666666667,3.1825,1.915,2.52666666666667,3.153,2.855,3.19933333333333,3.771,3.28033333333333,3.754,2.981,3.22333333333333,3.77166666666667,3.4835,4.04333333333333,3.887,3.7725
2.14866666666667,2.61166666666667,2.9885,2.64733333333333,3.17166666666667,3.3015,2.118,3.05733333333333,3.5495,2.80466666666667,3.27266666666667,4.267,1.946,2.845,2.688,1.59,2.305,2.563
2.05333333333333,2.21133333333333,2.369,2.36066666666667,2.65533333333333,2.429,2.172,2.17966666666667,2.3865,1.70833333333333,1.77933333333333,1.3795,1.79366666666667,2.16766666666667,2.1905,2.203,2.09866666666667,2.7
2.657,2.76633333333333,2.9125,2.47833333333333,3.35,2.774,2.888,2.934,3.134,2.99366666666667,2.93633333333333,3.4695,2.59366666666667,2.86666666666667,2.593,2.42633333333333,2.96833333333333,2.661
2.46933333333333,2.72733333333333,3.6455,2.54033333333333,3.274,3.8325,2.51533333333333,2.65433333333333,3.906,3.69666666666667,3.45266666666667,4.0225,2.98966666666667,2.69366666666667,3.1085,2.66533333333333,3.041,3.105
2.15733333333333,2.088,2.2615,2.441,2.83066666666667,2.3425,2.57866666666667,3.02766666666667,2.631,3.45766666666667,3.66633333333333,3.7565,3.78,4.20066666666667,3.9815,2.85433333333333,3.61,2.981
2.76233333333333,2.79066666666667,2.6685,2.585,2.66833333333333,2.186,2.96266666666667,2.675,3.1855,1.915,2.18733333333333,2.8495,2.35333333333333,2.67766666666667,2.814,1.95166666666667,2.49033333333333,2.3925
2.894,2.594,2.964,2.88533333333333,2.63033333333333,2.864,2.244,2.37633333333333,2.962,2.77533333333333,3.512,3.679,3.027,2.814,3.7825,2.40666666666667,2.714,2.754
2.86366666666667,2.916,2.558,2.54933333333333,2.87233333333333,3.086,3.08533333333333,2.99033333333333,3.1165,3.04233333333333,2.62666666666667,2.625,3.715,3.93633333333333,3.3,2.792,2.43,3.4035
2.75066666666667,3.63733333333333,3.5575,2.66233333333333,3.04666666666667,2.809,3.07866666666667,2.405,3.101,3.519,2.96,2.7775,3.569,3.266,3.5345,3.427,3.316,3.034
2.49866666666667,2.26833333333333,2.847,2.69166666666667,2.47733333333333,3.07,2.56133333333333,2.35466666666667,2.588,2.27433333333333,2.83266666666667,3.6485,3.06266666666667,3.10333333333333,3.4105,3.462,3.58066666666667,3.9665
2.64133333333333,2.56666666666667,3.2895,2.60533333333333,2.63633333333333,2.652,3.09766666666667,2.997,3.0405,3.07466666666667,2.97466666666667,3.513,2.733,2.58133333333333,3.1875,2.90333333333333,2.94333333333333,2.8555
2.577,3.14233333333333,2.679,3.13166666666667,3.48466666666667,3.199,2.161,2.60166666666667,3.027,2.752,3.42866666666667,3.3815,2.38266666666667,3.063,3.001,2.20333333333333,2.618,2.724
2.60866666666667,3.30633333333333,3.593,3.415,3.212,3.945,3.01033333333333,3.23366666666667,3.625,2.11166666666667,2.14033333333333,2.3925,3.167,3.08433333333333,2.9265,2.62133333333333,2.29066666666667,2.753
3.12866666666667,3.41733333333333,2.663,3.35933333333333,3.23633333333333,4.356,2.20266666666667,2.99666666666667,3.23,3.798,4.136,2.9045,2.79833333333333,3.26233333333333,3.2715,2.50866666666667,2.41566666666667,3.0955
2.47,2.45066666666667,1.7555,2.508,3.01633333333333,2.817,1.90366666666667,2.31766666666667,2.4195,2.71,2.65533333333333,3.11,2.54866666666667,2.78266666666667,3.3465,2.821,2.64566666666667,3.376
2.82333333333333,3.028,3.37,2.766,2.943,3.49,2.677,3.254,3.1865,3.34066666666667,3.21733333333333,3.6315,3.23033333333333,3.24933333333333,3.2385,3.41233333333333,3.30866666666667,3.0965
2.44166666666667,2.576,2.7735,2.865,2.83766666666667,2.8425,2.77066666666667,2.84366666666667,2.824,2.41,2.50366666666667,2.305,2.69133333333333,2.94633333333333,2.4845,3.55666666666667,3.63866666666667,3.119
2.04333333333333,2.46866666666667,2.658,2.91,3.217,3.4255,3.07333333333333,2.75,2.697,4.05933333333333,3.19666666666667,3.7175,3.66266666666667,3.04966666666667,3.651,4.31033333333333,4.10133333333333,3.3335
2.906,3.089,3.7595,3.50766666666667,3.87833333333333,3.9455,2.00766666666667,2.683,3.458,3.787,4.095,4.411,3.52433333333333,3.49466666666667,4.0625,3.174,3.556,3.0415
2.49866666666667,3.27333333333333,3.4055,2.86266666666667,3.11633333333333,3.737,2.152,2.62366666666667,2.917,3.26766666666667,3.56633333333333,4.264,2.712,3.393,3.381,2.623,3.07533333333333,3.1375
2.69933333333333,3.25433333333333,3.0835,3.533,3.50533333333333,3.583,2.53033333333333,2.91266666666667,2.53,3.43466666666667,3.343,4.0855,3.48666666666667,3.18333333333333,3.0065,2.43933333333333,2.48033333333333,2.408
3.307,3.19866666666667,2.28,3.78433333333333,3.36733333333333,3.6065,3.69366666666667,3.17,3.18,3.43233333333333,3.66233333333333,3.1455,3.99466666666667,4.317,4.0205,3.533,3.47933333333333,3.7645
3.35633333333333,3.63733333333333,3.6245,3.56233333333333,3.793,3.758,4.23233333333333,3.70633333333333,4.065,3.08066666666667,3.59033333333333,3.4595,3.47533333333333,3.79033333333333,2.9615,3.44266666666667,3.744,3.1465
2.381,2.982,2.9475,2.542,2.69466666666667,2.9355,2.90666666666667,3.47966666666667,2.837,1.393,1.79933333333333,2.0775,2.46233333333333,2.20566666666667,2.306,1.92166666666667,1.552,1.385
1.80233333333333,2.014,2.312,1.90966666666667,2.63866666666667,2.4225,1.931,2.37266666666667,2.8115,2.418,2.86633333333333,2.935,2.97633333333333,3.51266666666667,3.3825,2.545,2.59533333333333,2.698
2.16566666666667,3.22533333333333,3.0275,2.87266666666667,2.73,3.119,3.10133333333333,2.64266666666667,3.172,3.42133333333333,3.53266666666667,4.5815,2.916,2.976,3.18,3.091,3.57,2.2195
